event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_294,294,1850048,18420,18451,30:34.0,30:37.1,30,34,3.1,1,2,right_to_left,8,player_possession,119153,T. Rodman,17,RW,2333,Washington,7.79,14.57,2,half_space_left,2,middle_third,False,22.82,10.81,2,half_space_left,3,attacking_third,False,3,drawing,0,0,160,2,True,True,True,True,1,True,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,16.49,-14.05,1,forward,False,False,19.81,2,running,2.59,1.14,-1.46,22.21,30.48,14.42,7.66,-6.76,30.29,22.02,-8.27,False,True,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_694,,815174,M. Morris,16.0,LW,29.22,-5.06,3,center,3,attacking_third,False,,,,,,,,0.4866,True,0.0677,True,5,3,0,0,0,0,4,3,1,1,0,3,3,2,4,2,3,False,,,,,,,,,,17.11,2,medium,-68.04,4,sideway_right,,,,,,,True,5,2,3,5,6,1,True,True,,True,False
8_295,295,1850048,18463,18475,30:38.3,30:39.5,30,38,1.2,1,1,left_to_right,8,player_possession,151607,A. Malonson,2,LB,3485,Bay,-32.79,1.29,3,center,1,defensive_third,False,-32.49,-2.66,3,center,1,defensive_third,False,3,drawing,0,0,161,3,True,True,True,True,1,True,5,chaotic,5,chaotic,8,low_block,2,finish,5,chaotic,5,chaotic,,,,,False,False,4.05,-85.66,4,sideway_right,False,False,12.14,1,jogging,1.37,2.13,0.76,3.32,2.15,36.11,34.64,-1.47,49.18,50.35,1.17,True,True,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_697,,156498,R. Hill,17.0,RW,-27.56,-7.85,3,center,1,defensive_third,False,,,,,,,,0.8699,False,0.0006,False,3,0,0,0,0,0,3,0,0,3,0,3,3,3,3,4,6,False,,,,,,,,,,7.16,1,short,-46.47,4,sideway_right,,,,,,,True,8,6,2,8,9,1,True,True,True,True,False
8_296,296,1850048,18492,18544,30:41.2,30:46.4,30,41,5.2,1,2,right_to_left,8,player_possession,815172,H. Stainbrook,12,LM,2333,Washington,22.65,13.09,2,half_space_left,3,attacking_third,False,43.07,17.93,2,half_space_left,3,attacking_third,True,3,drawing,0,0,162,1,True,False,False,True,6,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,21.66,13.33,1,forward,False,False,14.95,1,jogging,5.38,2.75,-2.64,36.63,45.1,13.98,2.03,-11.95,15.87,7.4,-8.47,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_699,,815173,C. Brown,19.0,CF,40.66,7.99,3,center,3,attacking_third,True,,,,,,,,0.3047,True,0.0909,True,3,0,0,0,0,0,3,2,1,0,0,2,3,2,3,1,4,False,,,,,,,,,,10.23,1,short,-103.63,4,sideway_right,,,,,,,False,4,5,-1,4,8,4,True,True,True,True,False
8_297,297,1850048,18562,18562,30:48.2,30:48.2,30,48,0.0,1,2,right_to_left,8,player_possession,815173,C. Brown,19,CF,2333,Washington,41.21,9.37,2,half_space_left,3,attacking_third,True,41.21,9.37,2,half_space_left,3,attacking_third,True,3,drawing,0,0,162,2,False,False,False,False,6,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,0.0,121.83,3,sideway_left,,,7.33,1,jogging,1.68,1.68,0.0,46.03,46.03,4.82,4.82,0.0,6.47,6.47,0.0,True,True,3,keep_possession,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_701,True,119153,T. Rodman,17.0,RW,39.74,25.05,1,wide_left,3,attacking_third,False,39.59,27.22,1,wide_left,3,attacking_third,False,0.8469,False,0.0251,True,1,0,0,0,0,0,0,0,1,0,0,,,,,3,3,False,,,,,,,,,,15.75,2,medium,95.36,3,sideway_left,13.63,1,short,86.51,3,sideway_left,False,5,6,-1,5,5,0,True,True,,True,False
8_298,298,1850048,18577,18613,30:49.7,30:53.3,30,49,3.6,1,2,right_to_left,8,player_possession,119153,T. Rodman,17,RW,2333,Washington,39.59,27.22,1,wide_left,3,attacking_third,False,37.84,28.98,1,wide_left,3,attacking_third,False,3,drawing,0,0,162,3,False,False,False,False,6,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,4.06,134.84,3,sideway_left,False,False,4.12,1,jogging,11.14,4.39,-6.75,44.27,43.77,4.68,5.93,1.25,8.23,8.73,0.5,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,86.51,3,sideway_left,13.63,1,short,1,successful,7_703,False,22730,G. Carle,2.0,LB,25.2,25.94,1,wide_left,3,attacking_third,False,25.25,26.72,1,wide_left,3,attacking_third,False,0.9945,False,0.0057,False,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,3,3,False,,,,,,,,,,13.0,1,short,-166.48,2,backward,11.79,1,short,-167.61,2,backward,False,6,9,-3,6,6,0,True,True,True,True,False
8_299,299,1850048,18625,18661,30:54.5,30:58.1,30,54,3.6,1,2,right_to_left,8,player_possession,22730,G. Carle,2,LB,2333,Washington,25.25,26.72,1,wide_left,3,attacking_third,False,28.24,16.73,2,half_space_left,3,attacking_third,False,3,drawing,0,0,162,4,False,False,False,False,6,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,10.61,-73.34,4,sideway_right,False,True,10.56,1,jogging,9.33,1.01,-8.32,42.39,39.32,17.14,11.08,-6.06,10.11,13.18,3.07,False,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-167.61,2,backward,11.79,1,short,1,successful,7_707,False,815173,C. Brown,19.0,CF,33.49,16.55,2,half_space_left,3,attacking_third,False,34.81,16.39,2,half_space_left,3,attacking_third,False,0.6913,False,0.0179,False,4,0,0,0,0,0,3,0,0,4,0,3,2,2,3,5,5,False,,,,,,,,,,5.25,1,short,-1.96,1,forward,5.27,1,short,33.78,1,forward,True,9,4,5,9,9,0,True,True,True,True,False
8_300,300,1850048,18669,18676,30:58.9,30:59.6,30,58,0.7,1,2,right_to_left,8,player_possession,815173,C. Brown,19,CF,2333,Washington,34.81,16.39,2,half_space_left,3,attacking_third,False,35.18,16.39,2,half_space_left,3,attacking_third,False,3,drawing,0,0,162,5,False,False,False,False,6,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,0.35,0.0,1,forward,,,1.97,1,jogging,1.13,0.5,-0.63,39.26,39.41,4.45,4.23,-0.22,13.24,13.09,-0.15,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,False,33.78,1,forward,5.27,1,short,1,successful,7_709,False,119153,T. Rodman,17.0,RW,35.13,30.49,1,wide_left,3,attacking_third,False,39.25,29.41,1,wide_left,3,attacking_third,False,0.9584,False,0.016,False,3,0,0,0,0,0,0,0,0,2,1,3,2,0,0,2,2,False,,,,,,,,,,14.1,1,short,90.2,3,sideway_left,14.92,1,short,94.04,3,sideway_left,False,5,4,1,5,4,-1,True,True,True,True,False
8_301,301,1850048,18690,18704,31:01.0,31:02.4,31,1,1.4,1,2,right_to_left,8,player_possession,119153,T. Rodman,17,RW,2333,Washington,39.25,29.41,1,wide_left,3,attacking_third,False,44.45,27.95,1,wide_left,3,attacking_third,False,3,drawing,0,0,162,6,False,True,True,False,6,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,5.42,-15.68,1,forward,False,False,13.9,1,jogging,9.16,4.57,-4.59,41.2,45.16,1.95,0.71,-1.24,11.3,7.34,-3.96,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,94.04,3,sideway_left,14.92,1,short,1,successful,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,3,0,0,0,2,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,True,True,True,,False
8_302,302,1850048,18736,18787,31:05.6,31:10.7,31,5,5.1,1,1,left_to_right,8,player_possession,151104,C. Dydasco,8,RB,3485,Bay,-42.89,-22.64,5,wide_right,1,defensive_third,False,-37.69,-19.78,4,half_space_right,1,defensive_third,False,3,drawing,0,0,163,1,True,False,False,True,2,True,0,build_up,10,high_block,5,chaotic,5,chaotic,8,low_block,2,finish,,,,,False,False,9.23,28.81,1,forward,False,True,6.63,1,jogging,4.33,3.72,-0.61,-5.4,-2.48,37.49,35.21,-2.28,57.9,54.98,-2.92,True,False,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_715,False,22815,A. Dahlkemper,6.0,RCB,-37.45,-12.77,4,half_space_right,1,defensive_third,False,-37.75,-13.73,4,half_space_right,1,defensive_third,False,0.9776,False,0.0001,False,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,7,4,False,,,,,,,,,,7.01,1,short,88.04,3,sideway_left,7.92,1,short,84.42,3,sideway_left,False,8,8,0,8,7,-1,True,True,,True,False
8_303,303,1850048,18797,18797,31:11.7,31:11.7,31,11,0.0,1,1,left_to_right,8,player_possession,22815,A. Dahlkemper,6,RCB,3485,Bay,-37.75,-13.73,4,half_space_right,1,defensive_third,False,-37.75,-13.73,4,half_space_right,1,defensive_third,False,3,drawing,0,0,163,2,False,True,True,False,2,True,0,build_up,10,high_block,5,chaotic,5,chaotic,8,low_block,2,finish,,,,,False,False,0.0,-83.83,4,sideway_right,,,2.77,1,jogging,1.64,1.64,0.0,-2.34,-2.34,35.41,35.41,0.0,54.84,54.84,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,84.42,3,sideway_left,7.92,1,short,2,unsuccessful,7_716,,22402,A. Oshoala,19.0,CF,-7.72,-14.76,4,half_space_right,2,middle_third,False,,,,,,,,0.6392,True,0.0011,False,2,0,0,0,0,0,1,0,0,1,1,,,,,6,6,False,,,,,,,,,,30.05,3,long,-1.96,1,forward,,,,,,,True,8,3,5,8,8,0,True,True,True,True,False
8_304,304,1850048,18809,18848,31:12.9,31:16.8,31,12,3.9,1,2,right_to_left,8,player_possession,815172,H. Stainbrook,12,LM,2333,Washington,20.46,22.06,1,wide_left,3,attacking_third,False,25.99,25.4,1,wide_left,3,attacking_third,False,3,drawing,0,0,164,1,True,True,True,True,1,True,5,chaotic,5,chaotic,11,defending_transition,4,transition,10,high_block,0,build_up,,,,,False,False,7.02,31.13,1,forward,False,False,6.47,1,jogging,6.8,4.3,-2.5,39.11,37.56,18.65,11.57,-7.08,13.39,14.94,1.55,False,False,2,pass_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_720,False,62527,A. Hatch,19.0,CF,34.26,19.91,2,half_space_left,3,attacking_third,False,33.85,21.68,1,wide_left,3,attacking_third,False,0.7591,False,0.0095,False,4,0,0,0,0,0,4,1,0,3,0,2,4,2,4,4,5,False,,,,,,,,,,9.93,1,short,-33.58,1,forward,10.41,1,short,-37.16,1,forward,True,7,5,2,7,7,0,True,True,True,True,False
8_305,305,1850048,18866,18871,31:18.6,31:19.1,31,18,0.5,1,1,left_to_right,8,player_possession,156498,R. Hill,17,RW,3485,Bay,-30.46,-23.37,5,wide_right,1,defensive_third,False,-30.52,-23.72,5,wide_right,1,defensive_third,False,3,drawing,0,0,165,1,True,False,False,True,2,False,4,transition,11,defending_transition,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,,,False,False,0.29,-99.73,4,sideway_right,,,2.61,1,jogging,3.22,2.43,-0.79,-4.75,-4.85,25.71,25.67,-0.04,57.25,57.35,0.1,True,True,4,recovery,1,pass,False,True,False,False,False,False,False,,,,,,,1,successful,7_722,False,22402,A. Oshoala,19.0,CF,-13.66,-23.57,5,wide_right,2,middle_third,False,-14.18,-25.0,5,wide_right,2,middle_third,False,0.6383,True,0.0008,False,2,0,0,0,0,0,2,0,0,1,1,,,,,3,3,False,,,,,,,,,,16.86,2,medium,0.51,1,forward,16.76,2,medium,0.55,1,forward,True,6,3,3,6,6,0,True,True,,True,False
8_306,306,1850048,18882,18913,31:20.2,31:23.3,31,20,3.1,1,1,left_to_right,8,player_possession,22402,A. Oshoala,19,CF,3485,Bay,-14.18,-25.0,5,wide_right,2,middle_third,False,-15.99,-30.64,5,wide_right,2,middle_third,False,3,drawing,0,0,165,2,False,True,True,False,2,False,4,transition,11,defending_transition,5,chaotic,5,chaotic,5,chaotic,5,chaotic,,,11,throw_in_for,False,False,5.81,-107.79,4,sideway_right,False,False,7.02,1,jogging,0.79,1.0,0.22,-4.45,-0.05,9.73,15.94,6.21,56.95,52.55,-4.4,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,0.55,1,forward,16.76,2,medium,1,successful,7_725,False,62447,R. Kundananji,16.0,LW,-2.72,-16.87,4,half_space_right,2,middle_third,False,9.21,-30.45,5,wide_right,2,middle_third,False,0.3737,True,0.0048,False,3,1,0,0,0,0,1,0,0,1,2,1,2,0,1,1,1,False,,,,,,,,,,19.12,2,medium,46.06,3,sideway_left,21.45,2,medium,59.12,3,sideway_left,True,6,1,5,6,3,-3,True,True,True,False,False
8_307,307,1850048,19208,19216,31:52.8,31:53.6,31,52,0.8,1,2,right_to_left,8,player_possession,815172,H. Stainbrook,12,LM,2333,Washington,-20.25,26.3,1,wide_left,1,defensive_third,False,-19.81,28.51,1,wide_left,1,defensive_third,False,3,drawing,0,0,167,1,True,False,False,True,3,True,1,create,9,medium_block,10,high_block,0,build_up,5,chaotic,5,chaotic,12,throw_in_against,,,False,False,2.26,78.74,3,sideway_left,False,False,10.03,1,jogging,4.84,1.59,-3.25,1.36,1.12,21.61,20.93,-0.68,51.14,51.38,0.24,True,True,13,unknown,1,pass,False,True,True,False,False,False,False,,,,,,,2,unsuccessful,7_727,,119153,T. Rodman,17.0,RW,-17.53,33.07,1,wide_left,1,defensive_third,False,,,,,,,,0.7789,False,0.0006,False,3,0,0,0,0,0,2,0,0,3,0,3,3,2,2,4,4,False,,,,,,,,,,5.1,1,short,63.43,3,sideway_left,,,,,,,False,6,5,1,6,6,0,True,True,,,False
8_308,308,1850048,19223,19241,31:54.3,31:56.1,31,54,1.8,1,2,right_to_left,8,player_possession,119153,T. Rodman,17,RW,2333,Washington,-17.53,33.43,1,wide_left,1,defensive_third,False,-11.3,32.59,1,wide_left,2,middle_third,False,3,drawing,0,0,167,2,False,False,False,False,3,True,1,create,9,medium_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,6.31,-7.68,1,forward,False,False,12.53,1,jogging,2.83,2.05,-0.78,0.95,2.65,18.48,13.95,-4.53,51.55,49.85,-1.7,False,False,3,keep_possession,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_732,False,815173,C. Brown,19.0,CF,-12.78,25.04,1,wide_left,2,middle_third,False,-3.38,18.44,2,half_space_left,2,middle_third,False,0.7076,False,0.0098,False,4,1,0,0,0,0,1,0,0,2,2,3,2,0,1,1,1,False,,,,,,,,,,7.69,1,short,-101.09,4,sideway_right,15.41,2,medium,-148.94,2,backward,False,5,5,0,5,5,0,True,True,,True,False
8_309,309,1850048,19262,19262,31:58.2,31:58.2,31,58,0.0,1,2,right_to_left,8,player_possession,815173,C. Brown,19,CF,2333,Washington,-3.38,18.44,2,half_space_left,2,middle_third,False,-3.38,18.44,2,half_space_left,2,middle_third,False,3,drawing,0,0,167,3,False,True,True,False,3,True,1,create,9,medium_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,False,False,0.0,-49.13,4,sideway_right,,,18.33,2,running,2.28,2.28,0.0,9.01,9.01,12.39,12.39,0.0,43.49,43.49,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,-148.94,2,backward,15.41,2,medium,2,unsuccessful,7_734,,815174,M. Morris,16.0,LW,-0.3,-1.29,3,center,2,middle_third,False,,,,,,,,0.5079,True,0.0385,True,1,1,0,0,0,0,1,1,0,0,0,,,,,3,3,False,,,,,,,,,,19.97,2,medium,-81.13,4,sideway_right,,,,,,,True,5,4,1,5,5,0,True,True,True,True,False
8_310,310,1850048,19304,19304,32:02.4,32:02.4,32,2,0.0,1,1,left_to_right,8,player_possession,57139,K. Rowland,1,GK,3485,Bay,-35.29,4.53,3,center,1,defensive_third,False,-35.29,4.53,3,center,1,defensive_third,False,3,drawing,0,0,168,1,True,False,False,True,2,False,0,build_up,10,high_block,1,create,9,medium_block,9,medium_block,1,create,,,,,False,False,0.0,26.57,1,forward,,,1.24,1,jogging,3.36,3.36,0.0,13.64,13.64,48.93,48.93,0.0,38.86,38.86,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_737,False,151607,A. Malonson,2.0,LB,-24.15,10.38,2,half_space_left,1,defensive_third,False,-26.71,25.92,1,wide_left,1,defensive_third,False,0.7802,False,0.0001,False,3,1,0,0,0,0,3,0,0,3,0,,,,,10,10,False,,,,,,,,,,12.58,1,short,27.71,1,forward,16.74,2,medium,21.41,1,forward,True,10,9,1,10,10,0,True,True,True,True,False
8_311,311,1850048,19329,19377,32:04.9,32:09.7,32,4,4.8,1,1,left_to_right,8,player_possession,151607,A. Malonson,2,LB,3485,Bay,-26.71,25.92,1,wide_left,1,defensive_third,False,-20.57,28.13,1,wide_left,1,defensive_third,False,3,drawing,0,0,170,2,False,False,False,False,6,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,15.35,19.8,1,forward,False,False,11.57,1,jogging,19.53,7.32,-12.2,10.02,8.61,36.73,29.18,-7.55,42.48,43.89,1.41,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,21.41,1,forward,16.74,2,medium,1,successful,7_738,False,57105,E. Menges,4.0,LCB,-32.05,16.47,2,half_space_left,1,defensive_third,False,-33.07,15.89,2,half_space_left,1,defensive_third,False,0.9978,False,0.0,False,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,7,True,424.0,3,False,False,False,,,,,16.36,2,medium,-134.55,4,sideway_right,16.88,2,medium,-140.62,2,backward,False,10,10,0,10,9,-1,True,True,True,True,False
8_312,312,1850048,19394,19407,32:11.4,32:12.7,32,11,1.3,1,1,left_to_right,8,player_possession,57105,E. Menges,4,LCB,3485,Bay,-33.07,15.89,2,half_space_left,1,defensive_third,False,-33.97,11.47,2,half_space_left,1,defensive_third,False,3,drawing,0,0,170,3,False,False,False,False,6,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,4.12,-101.51,4,sideway_right,False,False,12.36,1,jogging,10.6,7.35,-3.25,7.24,6.33,40.31,40.3,-0.01,45.26,46.17,0.91,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-140.62,2,backward,16.88,2,medium,1,successful,7_741,False,22815,A. Dahlkemper,6.0,RCB,-31.59,-9.35,4,half_space_right,1,defensive_third,False,-34.05,-13.19,4,half_space_right,1,defensive_third,False,0.9974,False,0.0001,False,2,0,0,0,0,0,1,0,0,2,0,2,1,1,1,9,9,True,4231.0,3,False,False,False,,,,,20.96,2,medium,-83.48,4,sideway_right,17.43,2,medium,-86.74,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_313,313,1850048,19422,19447,32:14.2,32:16.7,32,14,2.5,1,1,left_to_right,8,player_possession,22815,A. Dahlkemper,6,RCB,3485,Bay,-34.05,-13.19,4,half_space_right,1,defensive_third,False,-33.12,-13.83,4,half_space_right,1,defensive_third,False,3,drawing,0,0,170,4,False,False,False,False,6,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,2.05,-34.53,1,forward,False,False,3.06,1,jogging,17.26,10.6,-6.66,5.68,5.61,39.73,38.73,-1.0,46.82,46.89,0.07,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-86.74,4,sideway_right,17.43,2,medium,1,successful,7_742,False,57139,K. Rowland,1.0,GK,-42.45,-1.35,3,center,1,defensive_third,False,-41.97,0.69,3,center,1,defensive_third,False,0.9993,False,0.0,False,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,9,9,True,4411.0,2,,False,False,,,,,15.58,2,medium,126.78,3,sideway_left,16.55,2,medium,125.24,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_314,314,1850048,19464,19488,32:18.4,32:20.8,32,18,2.4,1,1,left_to_right,8,player_possession,57139,K. Rowland,1,GK,3485,Bay,-41.97,0.69,3,center,1,defensive_third,False,-40.32,0.74,3,center,1,defensive_third,False,3,drawing,0,0,170,5,False,False,False,False,6,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,1.73,1.74,1,forward,,,2.6,1,jogging,13.39,13.54,0.15,5.2,5.0,47.17,45.32,-1.85,47.3,47.5,0.2,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,125.24,3,sideway_left,16.55,2,medium,1,successful,7_745,False,57105,E. Menges,4.0,LCB,-30.82,16.88,2,half_space_left,1,defensive_third,False,-30.45,18.78,2,half_space_left,1,defensive_third,False,0.9978,False,0.0,False,2,0,0,0,0,0,2,0,0,2,0,2,2,2,2,10,10,True,4231.0,3,False,False,False,,,,,18.73,2,medium,59.52,3,sideway_left,18.66,2,medium,56.97,3,sideway_left,True,10,10,0,10,10,0,True,True,True,True,False
8_315,315,1850048,19502,19541,32:22.2,32:26.1,32,22,3.9,1,1,left_to_right,8,player_possession,57105,E. Menges,4,LCB,3485,Bay,-30.45,18.78,2,half_space_left,1,defensive_third,False,-29.28,17.81,2,half_space_left,1,defensive_third,False,3,drawing,0,0,170,6,False,False,False,False,6,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,4.61,-39.66,1,forward,False,False,4.49,1,jogging,16.61,7.54,-9.06,4.72,5.04,35.17,34.32,-0.85,47.78,47.46,-0.32,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,56.97,3,sideway_left,18.66,2,medium,1,successful,7_746,False,57139,K. Rowland,1.0,GK,-42.9,3.96,3,center,1,defensive_third,False,-42.87,2.92,3,center,1,defensive_third,False,0.9959,False,0.0,False,3,0,0,0,0,0,1,0,0,3,0,1,3,0,1,8,8,True,4411.0,2,,False,False,,,,,19.42,2,medium,-134.52,4,sideway_right,17.29,2,medium,-129.3,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_316,316,1850048,19556,19577,32:27.6,32:29.7,32,27,2.1,1,1,left_to_right,8,player_possession,57139,K. Rowland,1,GK,3485,Bay,-42.87,2.92,3,center,1,defensive_third,False,-41.74,-0.1,3,center,1,defensive_third,False,3,drawing,0,0,170,7,False,False,True,False,6,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,3.09,-69.49,4,sideway_right,False,False,5.52,1,jogging,11.01,3.86,-7.15,3.78,2.64,46.65,44.38,-2.27,48.72,49.86,1.14,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-129.3,4,sideway_right,17.29,2,medium,1,successful,7_750,True,151104,C. Dydasco,8.0,RB,-14.26,-27.31,5,wide_right,2,middle_third,False,-12.07,-28.99,5,wide_right,2,middle_third,False,0.7935,False,0.0001,False,3,0,2,0,2,0,3,0,0,3,0,2,3,2,3,10,10,True,451.0,2,,True,False,2,second_last,2,around,38.67,3,long,-44.72,1,forward,39.95,3,long,-41.63,1,forward,True,10,6,4,10,10,0,True,True,True,True,False
8_317,317,1850048,19602,19628,32:32.2,32:34.8,32,32,2.6,1,1,left_to_right,8,player_possession,151104,C. Dydasco,8,RB,3485,Bay,-12.07,-28.99,5,wide_right,2,middle_third,False,-0.15,-32.77,5,wide_right,2,middle_third,False,3,drawing,0,0,171,1,False,True,True,True,1,True,1,create,9,medium_block,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,12.52,-17.59,1,forward,False,False,17.13,2,running,4.75,0.39,-4.36,4.95,16.9,17.02,17.05,0.03,47.55,35.6,-11.95,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-41.63,1,forward,39.95,3,long,1,successful,7_754,False,62447,R. Kundananji,16.0,LW,10.25,-8.67,3,center,2,middle_third,False,17.83,-15.31,4,half_space_right,3,attacking_third,False,0.6893,False,0.0086,False,3,2,0,0,0,0,3,0,0,2,1,2,3,1,3,4,6,False,,,,,,,,,,26.25,2,medium,66.66,3,sideway_left,23.75,2,medium,71.64,3,sideway_left,True,6,4,2,6,6,0,True,True,True,False,False
